Account name,Account IBAN,Counteraccount IBAN,Transaction date,Amount,Currency,Detail
Jos,BE69771770897312,BE06639802840572,Sun Feb 09 15:46:12 CET 2020,-3207.29,EUR,Et odio ea.
Jos,BE69771770897312,BE42909519830916,Wed Feb 05 11:31:24 CET 2020,-1010.02,EUR,Beatae ut architecto voluptatem nihil.
Jos,BE69771770897312,BE82214786979022,Wed Feb 12 14:38:54 CET 2020,3534.03,EUR,Ab atque quia laudantium repudiandae deserunt laborum.
Jos,BE69771770897312,BE93568049139295,Sun Feb 09 13:38:29 CET 2020,3326.92,EUR,Atque quos maxime numquam non.
Jos,BE69771770897312,BE22880418746525,Sat Feb 08 09:03:58 CET 2020,1584.72,EUR,Neque doloribus aliquid repellat magnam debitis aut non.
Jos,BE69771770897312,BE42802619895098,Fri Jan 31 16:16:17 CET 2020,-3378.56,EUR,Et architecto quibusdam laboriosam.
Jos,BE69771770897312,BE09929809132360,Sat Feb 15 19:09:12 CET 2020,-53.22,EUR,Est illum est et quo vel non perspiciatis.
Jos,BE69771770897312,BE02411316990237,Sun Jan 26 12:06:08 CET 2020,-3740.52,EUR,Veniam ut nihil sed.
Jos,BE69771770897312,BE39931883304257,Mon Feb 10 03:18:06 CET 2020,-1966.57,EUR,Et temporibus non.
Jos,BE69771770897312,BE21616666753770,Mon Feb 10 05:52:35 CET 2020,-2274.83,EUR,Odio repudiandae beatae voluptates molestiae.
Jos,BE69771770897312,BE64965029417762,Wed Feb 19 13:58:28 CET 2020,153.68,EUR,Quaerat omnis minus.
Jos,BE69771770897312,BE35482636316564,Thu Feb 06 15:53:30 CET 2020,-287.91,EUR,Voluptatum quo provident.
Jos,BE69771770897312,BE79210249737146,Fri Feb 07 18:39:49 CET 2020,2840.59,EUR,Est explicabo consequatur odio est illo assumenda.
Jos,BE69771770897312,BE60985454238839,Mon Feb 17 09:46:29 CET 2020,4574.71,EUR,Sequi repudiandae sint possimus libero laudantium qui.
Jos,BE69771770897312,BE28489774709165,Tue Jan 21 04:24:20 CET 2020,-1162.47,EUR,Ab earum sed dicta voluptatem dolor commodi laborum.
Jos,BE69771770897312,BE49733775080731,Wed Feb 19 10:34:22 CET 2020,3579.18,EUR,Voluptatibus quia placeat veniam.
Jos,BE69771770897312,BE30151810256862,Mon Feb 17 06:08:09 CET 2020,-1768.32,EUR,Est tempora ipsa quam repellendus ea atque.
Jos,BE69771770897312,BE71653564627199,Sat Feb 15 05:33:18 CET 2020,4019.08,EUR,Provident commodi optio accusamus impedit officiis ex.
Jos,BE69771770897312,BE35576711885874,Sat Feb 08 17:11:10 CET 2020,-3008.32,EUR,Atque officia autem pariatur ipsum voluptate.
Jos,BE69771770897312,BE41380990810595,Mon Feb 17 17:53:33 CET 2020,-4011.28,EUR,Perferendis ipsam odio voluptatum repudiandae sint.
Jos,BE69771770897312,BE35907979837799,Tue Feb 11 21:33:13 CET 2020,5.55,EUR,Quo earum maxime minus.
Jos,BE69771770897312,BE18769343618342,Tue Feb 11 15:44:57 CET 2020,1929.28,EUR,Repudiandae modi sapiente minima pariatur.
Jos,BE69771770897312,BE93773261339419,Thu Jan 30 05:56:33 CET 2020,3871.93,EUR,Magni doloremque repellat.
Jos,BE69771770897312,BE97888559257454,Wed Feb 12 21:28:22 CET 2020,-541.92,EUR,Temporibus rem et est.
Jos,BE69771770897312,BE50044811935815,Sat Feb 15 15:27:00 CET 2020,-4314.14,EUR,Eos saepe voluptatem qui perferendis tempore.
Jos,BE69771770897312,BE13823361493017,Sat Feb 08 10:18:45 CET 2020,3105.28,EUR,Sequi ab doloribus nostrum odit et nam quidem.
Jos,BE69771770897312,BE11387271510792,Mon Feb 17 14:24:05 CET 2020,295.32,EUR,Saepe rem ut.
Jos,BE69771770897312,BE39397239839642,Mon Feb 17 19:59:33 CET 2020,-1133.37,EUR,Repellendus quibusdam deserunt.
Jos,BE69771770897312,BE68828725643728,Fri Feb 14 18:12:40 CET 2020,1177.44,EUR,Qui voluptatem ipsa quae ex totam.
Jos,BE69771770897312,BE67927059931417,Sun Feb 09 04:42:33 CET 2020,4822.23,EUR,Quas voluptas libero dolorum possimus error dolorem.
Jos,BE69771770897312,BE52966772650083,Wed Feb 12 21:38:43 CET 2020,-1838.07,EUR,Modi a quod sed.
Jos,BE69771770897312,BE54554651613972,Sun Feb 02 23:26:50 CET 2020,859.99,EUR,Atque similique laborum in natus.
Jos,BE69771770897312,BE49347551021430,Tue Feb 18 22:22:02 CET 2020,1035.49,EUR,Cum dolorum perspiciatis et earum veniam quibusdam.
Jos,BE69771770897312,BE43979726414656,Sat Feb 01 18:46:22 CET 2020,-295.51,EUR,Modi molestiae aut.
Jos,BE69771770897312,BE18051203343603,Thu Jan 30 12:27:33 CET 2020,3707.53,EUR,Ad exercitationem et quaerat quia.
Jos,BE69771770897312,BE04190801132475,Wed Jan 29 15:24:37 CET 2020,-3031.0,EUR,Omnis quo ipsa.
Jos,BE69771770897312,BE59407561673496,Sun Feb 09 07:10:25 CET 2020,1099.13,EUR,Dolor perspiciatis quo velit.
Jos,BE69771770897312,BE79765708390730,Sat Jan 25 18:40:43 CET 2020,-4160.0,EUR,Consectetur qui occaecati voluptatem.
Jos,BE69771770897312,BE45633564387593,Mon Feb 17 22:48:52 CET 2020,4554.8,EUR,Iure corporis qui enim vero.
Jos,BE69771770897312,BE59081583342837,Wed Feb 12 03:14:32 CET 2020,2859.7,EUR,Magnam aut ullam maxime sit quaerat error quo.
Jos,BE69771770897312,BE55578501275166,Wed Feb 05 15:48:47 CET 2020,1626.72,EUR,Molestiae et distinctio eveniet laboriosam eius molestiae.
Jos,BE69771770897312,BE85929442594182,Sun Feb 16 17:12:40 CET 2020,-1098.26,EUR,Corrupti aperiam eum.
Jos,BE69771770897312,BE67116543540269,Sun Feb 09 09:32:12 CET 2020,1676.22,EUR,Officia placeat id dolore iusto vel impedit numquam.
Jos,BE69771770897312,BE90815335219938,Mon Feb 17 14:11:17 CET 2020,946.59,EUR,Incidunt voluptate ea.
Jos,BE69771770897312,BE31002892130783,Mon Feb 17 08:15:03 CET 2020,-2044.52,EUR,Nobis rerum nisi.
Jos,BE69771770897312,BE72230674752180,Fri Feb 14 09:59:43 CET 2020,-4823.98,EUR,Cum voluptatem voluptatem quia tenetur qui non.
Jos,BE69771770897312,BE06145181405140,Tue Jan 21 23:35:33 CET 2020,-490.89,EUR,Exercitationem nisi voluptas qui eos et sint.
Jos,BE69771770897312,BE29403670003287,Sun Feb 09 21:05:25 CET 2020,4735.4,EUR,Corrupti ut ab praesentium et.
Jos,BE69771770897312,BE88331942691073,Sun Feb 09 02:17:20 CET 2020,242.86,EUR,Et sapiente vel possimus eius quisquam.
Jos,BE69771770897312,BE32536084081851,Tue Feb 18 03:57:09 CET 2020,-2504.47,EUR,Consequatur et molestias id quia.
Jos,BE69771770897312,BE40611301549277,Fri Feb 07 18:25:50 CET 2020,-2076.76,EUR,Ex consequatur exercitationem quia nam unde qui.
Jos,BE69771770897312,BE09528171036053,Fri Feb 07 13:18:53 CET 2020,4170.78,EUR,Voluptatem rem voluptatem ad doloremque molestiae magni.
Jos,BE69771770897312,BE02783370200131,Sat Jan 25 21:40:30 CET 2020,-1093.67,EUR,Corporis perferendis sint omnis consequatur beatae suscipit consequatur.
Jos,BE69771770897312,BE08808772489504,Sat Feb 15 08:15:50 CET 2020,3571.78,EUR,Aut labore ea ut consequatur veritatis.
Jos,BE69771770897312,BE47556233121983,Thu Jan 30 12:50:38 CET 2020,2611.69,EUR,Aperiam facilis voluptatem qui.
Jos,BE69771770897312,BE53730343022779,Mon Feb 03 06:21:10 CET 2020,-478.62,EUR,Est et voluptas necessitatibus.
Jos,BE69771770897312,BE79239295640149,Mon Feb 03 20:56:40 CET 2020,-751.33,EUR,Quasi repellat quae et dignissimos possimus explicabo.
Jos,BE69771770897312,BE49060530993413,Thu Feb 13 16:01:37 CET 2020,3424.05,EUR,Est voluptate quam qui sit itaque.
Jos,BE69771770897312,BE80548502356995,Thu Feb 13 19:59:38 CET 2020,2189.93,EUR,Sed cumque vel voluptatem earum recusandae repudiandae.
Jos,BE69771770897312,BE50178148367548,Wed Feb 12 10:56:10 CET 2020,3572.51,EUR,Excepturi dolores et.
Jos,BE69771770897312,BE92458884278909,Thu Feb 13 06:31:23 CET 2020,-2499.37,EUR,Quis quo cumque aut omnis quaerat maiores nesciunt.
Jos,BE69771770897312,BE59731101284281,Mon Feb 10 09:09:05 CET 2020,-3201.54,EUR,Et rerum sed non a ea.
Jos,BE69771770897312,BE04231344637926,Mon Feb 17 15:23:51 CET 2020,-991.45,EUR,Magnam animi rerum vero.
Jos,BE69771770897312,BE46494064948322,Tue Feb 04 03:35:39 CET 2020,1632.22,EUR,Distinctio asperiores natus corrupti vero.
Jos,BE69771770897312,BE54882517134533,Tue Feb 04 00:30:21 CET 2020,-4535.26,EUR,Sapiente laudantium aspernatur quos dolore molestias et.
Jos,BE69771770897312,BE98542705652385,Tue Feb 18 12:17:09 CET 2020,265.44,EUR,Voluptatem explicabo modi praesentium ratione omnis.
